symbol_a,symbol_b,lag,correlation,p_value,stability,n_overlap_days
MSTU,BITF,30,0.019836,0.71714748,0.0306,366
BITF,NFLX,1,-0.00682,0.78231826,0.0537,1645
BITF,NFLX,2,-0.002538,0.91811428,0.0384,1645
BITF,NFLX,3,0.018738,0.44797847,0.0451,1645
BITF,NFLX,4,-0.011819,0.63235029,0.0528,1645
BITF,NFLX,5,0.01222,0.62093001,0.0444,1645
BITF,NFLX,7,-0.018448,0.45558813,0.0526,1645
BITF,NFLX,10,-0.046438,0.06047784,0.0672,1645
BITF,NFLX,14,0.027626,0.26482192,0.0527,1645
BITF,NFLX,20,-0.034975,0.15876978,0.0382,1645
BITF,NFLX,30,-0.016984,0.49521014,0.0713,1645
NFLX,BITF,1,0.001244,0.95981801,0.0402,1645
NFLX,BITF,2,0.005957,0.8093365,0.051,1645
NFLX,BITF,3,-0.010114,0.68213919,0.0687,1645
NFLX,BITF,4,-0.038827,0.11588914,0.0512,1645
NFLX,BITF,5,-0.01462,0.55408622,0.0362,1645
NFLX,BITF,7,0.02308,0.35055773,0.0522,1645
NFLX,BITF,10,0.001782,0.94259852,0.0475,1645
NFLX,BITF,14,0.000559,0.98199504,0.0523,1645
NFLX,BITF,20,0.028261,0.25486907,0.062,1645
NFLX,BITF,30,-0.037844,0.12845667,0.0741,1645
BITF,NVDA,1,-0.039854,0.10613384,0.0554,1646
BITF,NVDA,2,0.016945,0.49233623,0.0462,1646
BITF,NVDA,3,-0.044283,0.072736,0.0513,1646
BITF,NVDA,4,-0.011195,0.65031432,0.0465,1646
BITF,NVDA,5,0.021759,0.37838733,0.0557,1646
BITF,NVDA,7,0.013855,0.57512736,0.0287,1646
BITF,NVDA,10,-0.038277,0.12172089,0.0557,1646
BITF,NVDA,14,0.011278,0.64891876,0.053,1646
BITF,NVDA,20,-0.003615,0.88419212,0.0407,1646
BITF,NVDA,30,0.021333,0.39142901,0.0438,1646
NVDA,BITF,1,0.034066,0.16727495,0.0413,1646
NVDA,BITF,2,-0.004419,0.85790491,0.0716,1646
NVDA,BITF,3,-0.001272,0.95892123,0.0627,1646
NVDA,BITF,4,-0.062573,0.01120895,0.0865,1646
NVDA,BITF,5,-0.019144,0.43835576,0.0561,1646
NVDA,BITF,7,-0.016473,0.50513709,0.0542,1646
NVDA,BITF,10,-0.008136,0.74226659,0.0499,1646
NVDA,BITF,14,-0.048846,0.04850146,0.0664,1646
NVDA,BITF,20,-0.020286,0.41366469,0.0589,1646
NVDA,BITF,30,-0.026917,0.27951624,0.0412,1646
BITF,NVDL,1,-0.051693,0.14232424,0.0498,808
BITF,NVDL,2,-0.000843,0.98092812,0.0526,808
BITF,NVDL,3,0.015266,0.66537941,0.0367,808
BITF,NVDL,4,-0.028885,0.41339502,0.0383,808
BITF,NVDL,5,0.037273,0.29145486,0.0593,808
BITF,NVDL,7,0.008007,0.82098921,0.037,808
BITF,NVDL,10,-0.011448,0.74678248,0.0528,808
BITF,NVDL,14,-0.020328,0.56734568,0.0342,808
BITF,NVDL,20,-0.020642,0.56285802,0.0431,808
BITF,NVDL,30,0.060264,0.09300918,0.0439,808
NVDL,BITF,1,-0.030929,0.38023221,0.0505,808
NVDL,BITF,2,0.037752,0.28439483,0.0611,808
NVDL,BITF,3,-0.020153,0.56802411,0.0475,808
NVDL,BITF,4,-0.035152,0.31950178,0.0885,808
NVDL,BITF,5,-0.009796,0.78164591,0.0531,808
NVDL,BITF,7,-0.003051,0.93130535,0.0509,808
NVDL,BITF,10,-0.061211,0.0839789,0.0316,808
NVDL,BITF,14,-0.09143,0.00994695,0.112,808
NVDL,BITF,20,-0.025059,0.48241565,0.0533,808
NVDL,BITF,30,-0.035374,0.32443565,0.0549,808
BITF,PG,1,-0.035077,0.15514102,0.0708,1645
BITF,PG,2,-0.00386,0.87577102,0.0443,1645
BITF,PG,3,-0.037933,0.12442242,0.0548,1645
BITF,PG,4,0.042859,0.08262157,0.052,1645
BITF,PG,5,-0.034087,0.16765838,0.0629,1645
BITF,PG,7,-0.024517,0.32137311,0.0696,1645
BITF,PG,10,-0.018032,0.46623682,0.0446,1645
BITF,PG,14,0.010826,0.66218332,0.0673,1645
BITF,PG,20,-0.045139,0.06888746,0.0648,1645
BITF,PG,30,-0.010806,0.66432111,0.0651,1645
PG,BITF,1,0.047555,0.05388011,0.0354,1645
PG,BITF,2,-0.010847,0.66039847,0.0521,1645
PG,BITF,3,0.041376,0.09372584,0.0715,1645
PG,BITF,4,0.006321,0.79803973,0.0543,1645
PG,BITF,5,-0.017722,0.47324153,0.0296,1645
PG,BITF,7,0.022434,0.364215,0.0598,1645
PG,BITF,10,0.011129,0.65294809,0.046,1645
PG,BITF,14,-0.039961,0.10668832,0.0382,1645
PG,BITF,20,-0.019102,0.44159447,0.0902,1645
PG,BITF,30,-0.01312,0.59828826,0.0705,1645
BITF,QLD,1,-0.033529,0.17419621,0.0803,1645
BITF,QLD,2,0.023222,0.34687306,0.0404,1645
BITF,QLD,3,-0.049365,0.04549483,0.0549,1645
BITF,QLD,4,-0.008619,0.72718262,0.0537,1645
BITF,QLD,5,0.004168,0.86606103,0.0548,1645
BITF,QLD,7,0.013834,0.57583903,0.0455,1645
BITF,QLD,10,-0.032317,0.19152279,0.0532,1645
BITF,QLD,14,0.022652,0.36058482,0.0615,1645
BITF,QLD,20,-0.007474,0.76335444,0.0306,1645
BITF,QLD,30,0.01237,0.61936479,0.0607,1645
QLD,BITF,1,0.042373,0.0858803,0.0637,1645
QLD,BITF,2,-0.018432,0.45530682,0.0434,1645
QLD,BITF,3,-0.003065,0.90123109,0.0768,1645
QLD,BITF,4,-0.063043,0.01063637,0.0644,1645
QLD,BITF,5,-0.000953,0.96923452,0.0493,1645
QLD,BITF,7,-0.017162,0.48760601,0.0636,1645
QLD,BITF,10,0.028264,0.25335744,0.0549,1645
QLD,BITF,14,-0.031742,0.20010751,0.0642,1645
QLD,BITF,20,-0.007552,0.76098192,0.0728,1645
QLD,BITF,30,-0.021275,0.39286876,0.0537,1645
BITF,QQQ,1,-0.033238,0.17797447,0.0813,1645
BITF,QQQ,2,0.023212,0.3470636,0.0414,1645
BITF,QQQ,3,-0.05003,0.04265986,0.0557,1645
BITF,QQQ,4,-0.009562,0.69871058,0.0537,1645
BITF,QQQ,5,0.004814,0.84553543,0.0538,1645
BITF,QQQ,7,0.014249,0.56442995,0.0484,1645
BITF,QQQ,10,-0.032088,0.19469441,0.0542,1645
BITF,QQQ,14,0.023991,0.33290162,0.0605,1645
BITF,QQQ,20,-0.008745,0.72464644,0.0306,1645
BITF,QQQ,30,0.011803,0.63552207,0.0625,1645
QQQ,BITF,1,0.043944,0.07486837,0.0638,1645
QQQ,BITF,2,-0.018668,0.44954247,0.0444,1645
QQQ,BITF,3,-0.003818,0.87712769,0.0748,1645
QQQ,BITF,4,-0.063828,0.00970146,0.0634,1645
QQQ,BITF,5,-0.000404,0.98694437,0.0493,1645
QQQ,BITF,7,-0.01659,0.50225397,0.0645,1645
QQQ,BITF,10,0.028069,0.25664854,0.0559,1645
QQQ,BITF,14,-0.031528,0.20315337,0.065,1645
QQQ,BITF,20,-0.007392,0.76589092,0.0684,1645
QQQ,BITF,30,-0.022042,0.37603027,0.0546,1645
BITF,RIOT,1,-0.036323,0.14086129,0.0555,1646
BITF,RIOT,2,-0.003268,0.89464825,0.0363,1646
BITF,RIOT,3,0.007522,0.76063218,0.0656,1646
BITF,RIOT,4,-0.001873,0.93955325,0.0616,1646
BITF,RIOT,5,0.014442,0.55881581,0.0383,1646
BITF,RIOT,7,0.024474,0.32207567,0.0345,1646
BITF,RIOT,10,-0.003508,0.88724268,0.059,1646
BITF,RIOT,14,0.01529,0.53707233,0.0772,1646
BITF,RIOT,20,0.024867,0.31628125,0.0601,1646
BITF,RIOT,30,-0.024682,0.32139074,0.0625,1646
RIOT,BITF,1,0.047306,0.05507632,0.0596,1646
RIOT,BITF,2,0.016494,0.50394079,0.0496,1646
RIOT,BITF,3,0.051135,0.03822027,0.059,1646
RIOT,BITF,4,0.005805,0.81416245,0.0656,1646
RIOT,BITF,5,0.00595,0.80967881,0.0567,1646
RIOT,BITF,7,-0.014206,0.56548666,0.0335,1646
RIOT,BITF,10,0.031957,0.19638215,0.0609,1646
RIOT,BITF,14,-0.024365,0.32525963,0.037,1646
RIOT,BITF,20,-0.003522,0.88713665,0.0461,1646
RIOT,BITF,30,-0.039479,0.11264515,0.043,1646
BITF,ROBN,1,-0.118397,0.0506848,0.1531,274
BITF,ROBN,2,-0.040133,0.50982425,0.0356,274
BITF,ROBN,3,-0.0458,0.4527261,0.0527,274
BITF,ROBN,4,-0.044097,0.47055278,0.0398,274
BITF,ROBN,5,0.102517,0.09334746,0.0448,274
BITF,ROBN,7,-0.015544,0.80041669,0.0114,274
BITF,ROBN,10,0.01727,0.78002443,0.0484,274
BITF,ROBN,14,0.001388,0.98223018,0.1001,274
BITF,ROBN,20,0.008676,0.89056721,0.0278,274
BITF,ROBN,30,0.060347,0.347901,0.0325,274
ROBN,BITF,1,-0.039632,0.51435027,0.088,274
ROBN,BITF,2,0.056974,0.34923794,0.0607,274
ROBN,BITF,3,0.064906,0.28702783,0.0248,274
ROBN,BITF,4,-0.040438,0.50819088,0.0863,274
ROBN,BITF,5,0.077231,0.20670657,0.02,274
ROBN,BITF,7,-0.03169,0.6061931,0.0482,274
ROBN,BITF,10,-0.049329,0.424761,0.0667,274
ROBN,BITF,14,-0.098448,0.11327879,0.0955,274
ROBN,BITF,20,0.094009,0.13512907,0.0671,274
ROBN,BITF,30,-0.004966,0.9384798,0.0289,274
BITF,ROM,1,-0.033273,0.17751085,0.082,1645
BITF,ROM,2,0.020468,0.40703533,0.0414,1645
BITF,ROM,3,-0.040402,0.10172223,0.054,1645
BITF,ROM,4,-0.011751,0.63430005,0.0547,1645
BITF,ROM,5,0.007356,0.76594292,0.0588,1645
BITF,ROM,7,0.01872,0.44897896,0.04,1645
BITF,ROM,10,-0.029537,0.23260289,0.0506,1645
BITF,ROM,14,0.013893,0.57501759,0.0538,1645
BITF,ROM,20,-0.009118,0.71341557,0.0306,1645
BITF,ROM,30,0.015431,0.53547537,0.0546,1645
ROM,BITF,1,0.036445,0.13965777,0.058,1645
ROM,BITF,2,-0.014896,0.5462577,0.0523,1645
ROM,BITF,3,-0.005637,0.81945954,0.0798,1645
ROM,BITF,4,-0.060584,0.01410453,0.0731,1645
ROM,BITF,5,0.002832,0.90876135,0.0553,1645
ROM,BITF,7,-0.022811,0.35620158,0.0656,1645
ROM,BITF,10,0.031783,0.19897134,0.0595,1645
ROM,BITF,14,-0.034725,0.16099602,0.0616,1645
ROM,BITF,20,-0.007236,0.77068373,0.0629,1645
ROM,BITF,30,-0.02274,0.36109895,0.0572,1645
BITF,SOXL,1,-0.038083,0.12270424,0.0817,1645
BITF,SOXL,2,0.040173,0.10356572,0.0403,1645
BITF,SOXL,3,-0.046461,0.05980069,0.0599,1645
BITF,SOXL,4,0.002244,0.92762625,0.0661,1645
BITF,SOXL,5,0.015887,0.52027005,0.0483,1645
BITF,SOXL,7,0.018946,0.44352094,0.0514,1645
BITF,SOXL,10,-0.027947,0.25872983,0.0547,1645
BITF,SOXL,14,0.031491,0.20368051,0.0566,1645
BITF,SOXL,20,-0.008756,0.7243247,0.0366,1645
BITF,SOXL,30,0.011272,0.65079558,0.0395,1645
SOXL,BITF,1,0.041339,0.09381601,0.0664,1645
SOXL,BITF,2,-0.025878,0.29449021,0.06,1645
SOXL,BITF,3,0.001591,0.94862048,0.0832,1645
SOXL,BITF,4,-0.049709,0.04407311,0.0818,1645
SOXL,BITF,5,-0.002502,0.91934077,0.0482,1645
SOXL,BITF,7,-0.027895,0.25917627,0.0522,1645
SOXL,BITF,10,0.016448,0.50630204,0.0518,1645
SOXL,BITF,14,-0.04013,0.10521779,0.05,1645
SOXL,BITF,20,0.002945,0.90558368,0.0516,1645
SOXL,BITF,30,-0.013399,0.590526,0.0492,1645
BITF,SOXX,1,-0.043649,0.07684646,0.0847,1645
BITF,SOXX,2,0.039163,0.11255248,0.0403,1645
BITF,SOXX,3,-0.05057,0.04047023,0.0628,1645
BITF,SOXX,4,0.002268,0.92684264,0.0606,1645
BITF,SOXX,5,0.013476,0.58550783,0.0483,1645
BITF,SOXX,7,0.019066,0.44062873,0.0493,1645
BITF,SOXX,10,-0.030203,0.22223876,0.0519,1645
BITF,SOXX,14,0.029001,0.24177177,0.0565,1645
BITF,SOXX,20,-0.008672,0.72686585,0.0366,1645
BITF,SOXX,30,0.011452,0.64560585,0.0431,1645
SOXX,BITF,1,0.044513,0.07117777,0.0664,1645
SOXX,BITF,2,-0.029541,0.23139114,0.06,1645
SOXX,BITF,3,0.003909,0.8742219,0.085,1645
SOXX,BITF,4,-0.049198,0.04629942,0.0778,1645
SOXX,BITF,5,-0.002523,0.91868259,0.0442,1645
SOXX,BITF,7,-0.026732,0.27957124,0.0512,1645
SOXX,BITF,10,0.016551,0.5036506,0.0519,1645
SOXX,BITF,14,-0.038754,0.11770407,0.0489,1645
SOXX,BITF,20,0.00452,0.8555198,0.0514,1645
SOXX,BITF,30,-0.014061,0.57230009,0.0448,1645
BITF,SPXL,1,-0.012046,0.62551284,0.0684,1645
BITF,SPXL,2,0.039785,0.10694726,0.0395,1645
BITF,SPXL,3,-0.057764,0.01923867,0.0676,1645
BITF,SPXL,4,0.009159,0.71080997,0.0578,1645
BITF,SPXL,5,0.004824,0.84522903,0.0588,1645
BITF,SPXL,7,0.022205,0.36912696,0.0556,1645
BITF,SPXL,10,-0.043931,0.0757554,0.0446,1645
BITF,SPXL,14,0.019231,0.43767046,0.0435,1645
BITF,SPXL,20,-0.007929,0.74944648,0.0411,1645
BITF,SPXL,30,0.017234,0.48887385,0.0546,1645
SPXL,BITF,1,0.045786,0.06345018,0.0617,1645
SPXL,BITF,2,-0.025738,0.29711112,0.0355,1645
SPXL,BITF,3,0.012952,0.59996735,0.071,1645
SPXL,BITF,4,-0.058495,0.017797,0.078,1645
SPXL,BITF,5,0.000522,0.98316214,0.0454,1645
SPXL,BITF,7,-0.02049,0.40726413,0.0625,1645
SPXL,BITF,10,0.047075,0.05703142,0.0609,1645
SPXL,BITF,14,-0.032194,0.19376756,0.0684,1645
SPXL,BITF,20,0.000184,0.99408982,0.055,1645
SPXL,BITF,30,-0.001646,0.94731358,0.0475,1645
BITF,SPY,1,-0.014227,0.56430878,0.0713,1645
BITF,SPY,2,0.039151,0.11266241,0.0395,1645
BITF,SPY,3,-0.056703,0.02157314,0.0666,1645
BITF,SPY,4,0.007924,0.74838389,0.0578,1645
BITF,SPY,5,0.005003,0.83957689,0.0588,1645
BITF,SPY,7,0.02027,0.4123173,0.0575,1645
BITF,SPY,10,-0.043145,0.08115337,0.0437,1645
BITF,SPY,14,0.018504,0.4551935,0.0435,1645
BITF,SPY,20,-0.007977,0.74797381,0.0401,1645
BITF,SPY,30,0.017326,0.48656255,0.0528,1645
SPY,BITF,1,0.044564,0.07085327,0.0637,1645
SPY,BITF,2,-0.024722,0.31659454,0.0345,1645
SPY,BITF,3,0.013098,0.59584326,0.0683,1645
SPY,BITF,4,-0.059177,0.01650724,0.077,1645
SPY,BITF,5,-0.00032,0.98968019,0.0494,1645
SPY,BITF,7,-0.021198,0.39124218,0.0652,1645
SPY,BITF,10,0.04715,0.05663577,0.0609,1645
SPY,BITF,14,-0.032566,0.18866437,0.0646,1645
SPY,BITF,20,-0.000429,0.986214,0.0539,1645
SPY,BITF,30,-0.0021,0.93279731,0.0493,1645
BITF,SSO,1,-0.012335,0.61724347,0.0684,1645
BITF,SSO,2,0.039128,0.11287059,0.0404,1645
BITF,SSO,3,-0.059212,0.01641155,0.0675,1645
BITF,SSO,4,0.010333,0.67573463,0.0568,1645
BITF,SSO,5,0.004004,0.87129142,0.0578,1645
BITF,SSO,7,0.022153,0.37025925,0.0575,1645
BITF,SSO,10,-0.043221,0.08061364,0.0437,1645
BITF,SSO,14,0.019046,0.44208349,0.0454,1645
BITF,SSO,20,-0.007891,0.75058868,0.0401,1645
BITF,SSO,30,0.017576,0.48027979,0.0546,1645
SSO,BITF,1,0.045967,0.06241029,0.0627,1645
SSO,BITF,2,-0.025572,0.30024014,0.0345,1645
SSO,BITF,3,0.013569,0.58269144,0.0701,1645
SSO,BITF,4,-0.058381,0.01802013,0.078,1645
SSO,BITF,5,0.000251,0.99190299,0.0484,1645
SSO,BITF,7,-0.021036,0.39486853,0.0662,1645
SSO,BITF,10,0.048236,0.0511662,0.0609,1645
SSO,BITF,14,-0.031958,0.19705319,0.0655,1645
SSO,BITF,20,-0.000571,0.98164466,0.0542,1645
SSO,BITF,30,-0.001744,0.94417691,0.0484,1645
BITF,TECL,1,-0.036689,0.13701813,0.0753,1645
BITF,TECL,2,0.021733,0.37865783,0.0385,1645
BITF,TECL,3,-0.038342,0.12040836,0.0521,1645
BITF,TECL,4,-0.003116,0.89962599,0.0585,1645
BITF,TECL,5,0.009557,0.69894782,0.0579,1645
BITF,TECL,7,0.020979,0.39614592,0.041,1645
BITF,TECL,10,-0.033228,0.17930358,0.0505,1645
BITF,TECL,14,0.009301,0.70740698,0.0482,1645
BITF,TECL,20,-0.013032,0.59960147,0.0326,1645
BITF,TECL,30,0.019619,0.43076288,0.0581,1645
TECL,BITF,1,0.036722,0.13667021,0.0599,1645
TECL,BITF,2,-0.019941,0.4192347,0.0523,1645
TECL,BITF,3,-0.00227,0.92678183,0.0847,1645
TECL,BITF,4,-0.057557,0.01971425,0.0752,1645
TECL,BITF,5,0.004889,0.8431851,0.0503,1645
TECL,BITF,7,-0.02404,0.33087739,0.0655,1645
TECL,BITF,10,0.029636,0.23104415,0.0577,1645
TECL,BITF,14,-0.035812,0.14827613,0.0635,1645
TECL,BITF,20,-0.00737,0.76655226,0.0637,1645
TECL,BITF,30,-0.017921,0.47172119,0.0546,1645
BITF,TLT,1,-0.026404,0.28448588,0.0519,1646
BITF,TLT,2,-0.011757,0.63381886,0.051,1646
BITF,TLT,3,0.057925,0.01886864,0.0748,1646
BITF,TLT,4,-0.009445,0.70212697,0.0434,1646
BITF,TLT,5,-0.002526,0.91854407,0.0266,1646
BITF,TLT,7,-0.020967,0.39627433,0.044,1646
BITF,TLT,10,-0.006236,0.80099996,0.0508,1646
BITF,TLT,14,0.012464,0.61484826,0.0479,1646
BITF,TLT,20,-0.012319,0.6196232,0.0525,1646
BITF,TLT,30,-0.008802,0.72365939,0.0826,1646
TLT,BITF,1,0.045124,0.06729246,0.0789,1646
TLT,BITF,2,0.04086,0.09769471,0.0742,1646
TLT,BITF,3,-0.017562,0.47685501,0.0403,1646
TLT,BITF,4,0.007529,0.76048439,0.0596,1646
TLT,BITF,5,-0.001171,0.9622036,0.052,1646
TLT,BITF,7,0.044061,0.0745368,0.0482,1646
TLT,BITF,10,0.002661,0.91436798,0.0869,1646
TLT,BITF,14,-0.015065,0.54308703,0.0347,1646
TLT,BITF,20,0.016052,0.5177478,0.0611,1646
TLT,BITF,30,-0.040714,0.10182396,0.0333,1646
BITF,TNA,1,0.00606,0.80605764,0.0607,1645
BITF,TNA,2,0.059677,0.01555257,0.0442,1645
BITF,TNA,3,-0.04905,0.04689452,0.062,1645
BITF,TNA,4,-0.001476,0.95236458,0.0512,1645
BITF,TNA,5,0.012266,0.61963371,0.0606,1645
BITF,TNA,7,0.024553,0.32066505,0.0527,1645
BITF,TNA,10,-0.039546,0.10994684,0.0302,1645
BITF,TNA,14,0.037171,0.13346988,0.0461,1645
BITF,TNA,20,0.013234,0.59397571,0.0345,1645
BITF,TNA,30,0.001507,0.95175674,0.0502,1645
TNA,BITF,1,0.05196,0.03515332,0.0567,1645
TNA,BITF,2,-0.014197,0.56526641,0.0316,1645
TNA,BITF,3,0.027766,0.26080172,0.0538,1645
TNA,BITF,4,-0.041016,0.09672527,0.074,1645
TNA,BITF,5,-0.002931,0.90557409,0.0533,1645
TNA,BITF,7,-0.019951,0.41971918,0.0557,1645
TNA,BITF,10,0.05587,0.02387495,0.0618,1645
TNA,BITF,14,-0.028542,0.2493053,0.0368,1645
TNA,BITF,20,0.026861,0.27917701,0.0502,1645
TNA,BITF,30,0.011211,0.65256043,0.043,1645
BITF,TQQQ,1,-0.030213,0.22081713,0.0803,1645
BITF,TQQQ,2,0.02289,0.35380667,0.0423,1645
BITF,TQQQ,3,-0.047064,0.05655672,0.052,1645
BITF,TQQQ,4,-0.009624,0.69683986,0.0537,1645
BITF,TQQQ,5,0.004467,0.85655598,0.0538,1645
BITF,TQQQ,7,0.014468,0.55846394,0.0465,1645
BITF,TQQQ,10,-0.032091,0.19465055,0.0542,1645
BITF,TQQQ,14,0.022958,0.35413878,0.0606,1645
BITF,TQQQ,20,-0.007446,0.76422147,0.0306,1645
BITF,TQQQ,30,0.012803,0.60716493,0.0607,1645
TQQQ,BITF,1,0.040934,0.09708818,0.0628,1645
TQQQ,BITF,2,-0.016963,0.49202467,0.0434,1645
TQQQ,BITF,3,-0.004184,0.86546742,0.0758,1645
TQQQ,BITF,4,-0.063927,0.00958851,0.0644,1645
TQQQ,BITF,5,0.000306,0.99011665,0.0493,1645
TQQQ,BITF,7,-0.01698,0.49225204,0.0664,1645
TQQQ,BITF,10,0.029004,0.24114948,0.0567,1645
TQQQ,BITF,14,-0.031718,0.20044219,0.0652,1645
TQQQ,BITF,20,-0.007988,0.747617,0.072,1645
TQQQ,BITF,30,-0.021732,0.38279278,0.0528,1645
BITF,TSLA,1,-0.020841,0.39840757,0.0562,1645
BITF,TSLA,2,0.0596,0.01568688,0.0517,1645
BITF,TSLA,3,-0.028113,0.25489332,0.0362,1645
BITF,TSLA,4,0.001925,0.93788639,0.0608,1645
BITF,TSLA,5,0.031121,0.20779607,0.0545,1645
BITF,TSLA,7,-0.003123,0.89949306,0.0428,1645
BITF,TSLA,10,-0.014604,0.55513466,0.0602,1645
BITF,TSLA,14,0.047735,0.05392862,0.0486,1645
BITF,TSLA,20,-0.024988,0.31408984,0.0764,1645
BITF,TSLA,30,0.013898,0.57676935,0.0492,1645
TSLA,BITF,1,0.029587,0.23053874,0.0639,1645
TSLA,BITF,2,0.003942,0.87314717,0.0334,1645
TSLA,BITF,3,-0.024371,0.32366066,0.0574,1645
TSLA,BITF,4,-0.070996,0.00400947,0.0691,1645
TSLA,BITF,5,0.014594,0.55479262,0.0736,1645
TSLA,BITF,7,-0.007982,0.74683548,0.0501,1645
TSLA,BITF,10,-0.000983,0.96832303,0.049,1645
TSLA,BITF,14,-0.019214,0.43807726,0.0461,1645
TSLA,BITF,20,0.006566,0.79139681,0.0699,1645
TSLA,BITF,30,0.0043,0.86289528,0.0553,1645
BITF,UNH,1,0.008423,0.73289555,0.0613,1645
BITF,UNH,2,0.006796,0.78311751,0.067,1645
BITF,UNH,3,-0.044611,0.07072406,0.0429,1645
BITF,UNH,4,0.023863,0.33401246,0.0512,1645
BITF,UNH,5,0.001892,0.93896254,0.0547,1645
BITF,UNH,7,0.025125,0.30951657,0.0526,1645
BITF,UNH,10,-0.006921,0.77975847,0.065,1645
BITF,UNH,14,0.007266,0.76934405,0.051,1645
BITF,UNH,20,0.001479,0.95249273,0.0657,1645
BITF,UNH,30,0.019836,0.42567308,0.0422,1645
UNH,BITF,1,0.019879,0.42053798,0.047,1645
UNH,BITF,2,-0.039543,0.10910267,0.0502,1645
UNH,BITF,3,0.026449,0.28410782,0.0813,1645
UNH,BITF,4,-0.00046,0.98514323,0.054,1645
UNH,BITF,5,-0.009428,0.70282699,0.0507,1645
UNH,BITF,7,0.015548,0.52947823,0.0549,1645
UNH,BITF,10,0.032679,0.18658852,0.088,1645
UNH,BITF,14,0.031309,0.20630751,0.0546,1645
UNH,BITF,20,-0.016603,0.50361227,0.0457,1645
UNH,BITF,30,0.041512,0.09538474,0.0581,1645
BITF,UPRO,1,-0.01274,0.60573061,0.0694,1645
BITF,UPRO,2,0.039915,0.10581144,0.0394,1645
BITF,UPRO,3,-0.058892,0.01700205,0.0685,1645
BITF,UPRO,4,0.00955,0.69906691,0.0558,1645
BITF,UPRO,5,0.004292,0.86212604,0.0588,1645
BITF,UPRO,7,0.022316,0.36674368,0.0575,1645
BITF,UPRO,10,-0.043599,0.07799876,0.0445,1645
BITF,UPRO,14,0.018388,0.45802086,0.0454,1645
BITF,UPRO,20,-0.007802,0.75332354,0.0411,1645
BITF,UPRO,30,0.017535,0.48131599,0.0546,1645
UPRO,BITF,1,0.045767,0.06356448,0.0627,1645
UPRO,BITF,2,-0.02667,0.27996187,0.0345,1645
UPRO,BITF,3,0.014178,0.56589353,0.0701,1645
UPRO,BITF,4,-0.057989,0.01880898,0.078,1645
UPRO,BITF,5,-0.000244,0.9921087,0.0484,1645
UPRO,BITF,7,-0.02029,0.41186222,0.0635,1645
UPRO,BITF,10,0.047355,0.05556909,0.0599,1645
UPRO,BITF,14,-0.032523,0.18924616,0.0703,1645
UPRO,BITF,20,-0.000761,0.97555483,0.0541,1645
UPRO,BITF,30,-0.002074,0.9336179,0.0475,1645
BITF,USD,1,-0.050232,0.04170576,0.0724,1645
BITF,USD,2,0.032122,0.19312749,0.0413,1645
BITF,USD,3,-0.05082,0.0394882,0.0591,1645
BITF,USD,4,-0.002408,0.92235631,0.0491,1645
BITF,USD,5,0.004624,0.85155565,0.0393,1645
BITF,USD,7,0.019821,0.42274464,0.0394,1645
BITF,USD,10,-0.03281,0.18483476,0.0539,1645
BITF,USD,14,0.020963,0.39751629,0.0604,1645
BITF,USD,20,-0.006484,0.7939544,0.0412,1645
BITF,USD,30,0.015206,0.54143183,0.0493,1645
USD,BITF,1,0.037572,0.12780838,0.056,1645
USD,BITF,2,-0.01933,0.43362236,0.0646,1645
USD,BITF,3,0.004467,0.85648266,0.081,1645
USD,BITF,4,-0.054407,0.027529,0.0888,1645
USD,BITF,5,-0.004283,0.86238736,0.0573,1645
USD,BITF,7,-0.025937,0.29413808,0.0505,1645
USD,BITF,10,0.009748,0.69367342,0.0472,1645
USD,BITF,14,-0.048656,0.04945177,0.0647,1645
USD,BITF,20,-0.002026,0.9349597,0.0514,1645
USD,BITF,30,-0.015196,0.54169524,0.0502,1645
BITF,UWM,1,0.001374,0.95562112,0.0616,1645
BITF,UWM,2,0.060281,0.01453394,0.0422,1645
BITF,UWM,3,-0.051469,0.0370318,0.0695,1645
BITF,UWM,4,-0.001989,0.93582888,0.0503,1645
BITF,UWM,5,0.011994,0.62742336,0.0617,1645
BITF,UWM,7,0.024707,0.31763654,0.0547,1645
BITF,UWM,10,-0.040138,0.10471502,0.0311,1645
BITF,UWM,14,0.034913,0.15873853,0.0468,1645
BITF,UWM,20,0.013385,0.58976851,0.0345,1645
BITF,UWM,30,0.000769,0.97535156,0.0493,1645
UWM,BITF,1,0.051955,0.03516892,0.0576,1645
UWM,BITF,2,-0.015748,0.52354888,0.0335,1645
UWM,BITF,3,0.029722,0.22868566,0.0556,1645
UWM,BITF,4,-0.04205,0.0885901,0.071,1645
UWM,BITF,5,-0.002598,0.91626269,0.0513,1645
UWM,BITF,7,-0.020879,0.39840546,0.0558,1645
UWM,BITF,10,0.05455,0.0274063,0.0571,1645
UWM,BITF,14,-0.026787,0.27961866,0.0368,1645
UWM,BITF,20,0.025015,0.31356093,0.0482,1645
UWM,BITF,30,0.011216,0.65241702,0.0439,1645
BITF,V,1,0.002218,0.92838528,0.0701,1645
BITF,V,2,0.0524,0.03368473,0.0584,1645
BITF,V,3,-0.06027,0.01458273,0.0564,1645
BITF,V,4,0.019471,0.4305602,0.051,1645
BITF,V,5,-0.007953,0.74757072,0.0415,1645
BITF,V,7,-0.004395,0.85892355,0.0598,1645
BITF,V,10,-0.0415,0.09344292,0.054,1645
BITF,V,14,0.014085,0.56975112,0.0443,1645
