is_return,is_sharpe,is_maxdd,is_trades,is_trades_yr,bh_return_is,oos_return,oos_sharpe,oos_maxdd,oos_trades,oos_trades_yr,bh_return,vs_bh,leader,follower,lag,threshold,hold_days,correlation,stability
-81.62,-2.9719,87.93,65,64.0,40.9,-4.5,1.184,60.38,27,61.9,-89.41,84.91,MARA,MSTU,1,0.03,1,-0.136076,0.1538
-17.92,0.5342,75.55,41,40.4,40.9,-42.32,-0.7396,60.61,19,43.5,-89.41,47.09,MARA,MSTU,1,0.03,3,-0.136076,0.1538
137.21,1.7064,68.34,32,31.5,40.9,229.66,5.6351,5.61,14,32.1,-89.41,319.07,MARA,MSTU,1,0.03,5,-0.136076,0.1538
451.54,2.2166,64.67,20,19.7,40.9,83.25,2.0728,16.63,8,18.3,-89.41,172.66,MARA,MSTU,1,0.03,10,-0.136076,0.1538
-101.44,-1.8244,153.29,11,10.8,40.9,-52.67,-0.7001,60.08,4,9.2,-89.41,36.74,MARA,MSTU,1,0.03,20,-0.136076,0.1538
-62.23,-2.4242,74.82,45,44.3,40.9,-48.24,-1.623,73.75,22,50.4,-89.41,41.18,MARA,MSTU,1,0.05,1,-0.136076,0.1538
-93.27,-1.7883,95.92,30,29.5,40.9,-42.67,-0.8984,60.36,17,38.9,-89.41,46.75,MARA,MSTU,1,0.05,3,-0.136076,0.1538
69.56,1.5002,48.2,23,22.6,40.9,61.25,2.3369,34.43,12,27.5,-89.41,150.66,MARA,MSTU,1,0.05,5,-0.136076,0.1538
-101.72,0.2995,101.14,16,15.8,40.9,-23.57,0.0574,49.92,8,18.3,-89.41,65.84,MARA,MSTU,1,0.05,10,-0.136076,0.1538
51.78,0.9759,61.71,10,9.8,40.9,-22.74,0.2308,48.19,4,9.2,-89.41,66.68,MARA,MSTU,1,0.05,20,-0.136076,0.1538
-76.57,-5.511,83.76,29,28.5,40.9,-46.54,-3.0344,58.72,12,27.5,-89.41,42.87,MARA,MSTU,1,0.07,1,-0.136076,0.1538
-88.57,-1.8038,93.44,23,22.6,40.9,-40.76,-1.5527,50.95,10,22.9,-89.41,48.65,MARA,MSTU,1,0.07,3,-0.136076,0.1538
49.8,1.3976,51.59,20,19.7,40.9,35.63,2.048,31.16,9,20.6,-89.41,125.04,MARA,MSTU,1,0.07,5,-0.136076,0.1538
321.31,2.638,26.48,14,13.8,40.9,-17.65,-0.0168,44.63,6,13.7,-89.41,71.77,MARA,MSTU,1,0.07,10,-0.136076,0.1538
-68.1,-0.351,88.02,8,7.9,40.9,-36.43,-0.629,38.86,4,9.2,-89.41,52.99,MARA,MSTU,1,0.07,20,-0.136076,0.1538
-37.88,-2.2101,48.64,27,37.4,39.1,-12.7,-7.7041,14.25,12,38.8,-34.92,22.22,MA,FNGU,3,0.01,1,-0.166587,0.1256
-23.43,-0.9164,43.73,18,24.9,39.1,23.83,4.2409,7.59,9,29.1,-34.92,58.75,MA,FNGU,3,0.01,3,-0.166587,0.1256
-38.83,-1.1843,52.79,16,22.2,39.1,-10.58,-3.0239,10.58,7,22.6,-34.92,24.34,MA,FNGU,3,0.01,5,-0.166587,0.1256
-16.61,-0.0431,33.91,11,15.2,39.1,-16.69,-1.0373,26.02,5,16.2,-34.92,18.23,MA,FNGU,3,0.01,10,-0.166587,0.1256
50.04,1.5993,15.38,6,8.3,39.1,11.78,1.0864,12.28,3,9.7,-34.92,46.7,MA,FNGU,3,0.01,20,-0.166587,0.1256
22.86,3.7878,10.45,14,19.4,39.1,-4.56,-1.5627,7.8,8,25.8,-34.92,30.36,MA,FNGU,3,0.02,1,-0.166587,0.1256
-13.35,-0.2372,26.11,13,18.0,39.1,-12.39,-2.7846,21.12,6,19.4,-34.92,22.53,MA,FNGU,3,0.02,3,-0.166587,0.1256
-24.83,-1.395,35.88,10,13.8,39.1,-21.53,-5.0928,24.38,5,16.2,-34.92,13.4,MA,FNGU,3,0.02,5,-0.166587,0.1256
-25.65,-1.2451,31.92,8,11.1,39.1,-21.4,-4.8098,21.4,3,9.7,-34.92,13.52,MA,FNGU,3,0.02,10,-0.166587,0.1256
-76.82,-2.5003,77.77,5,6.9,39.1,-27.62,-7.3503,27.62,2,6.5,-34.92,7.3,MA,FNGU,3,0.02,20,-0.166587,0.1256
53.39,16.9884,1.46,5,6.9,39.1,-7.31,-3.7849,8.67,4,12.9,-34.92,27.61,MA,FNGU,3,0.03,1,-0.166587,0.1256
13.34,1.9777,15.46,5,6.9,39.1,-9.74,-3.186,14.36,4,12.9,-34.92,25.18,MA,FNGU,3,0.03,3,-0.166587,0.1256
-1.51,-0.0855,12.46,4,5.5,39.1,-16.52,-4.1958,19.24,4,12.9,-34.92,18.41,MA,FNGU,3,0.03,5,-0.166587,0.1256
8.1,0.9265,18.54,4,5.5,39.1,2.25,1.4348,1.71,2,6.5,-34.92,37.18,MA,FNGU,3,0.03,10,-0.166587,0.1256
83.56,2.5424,15.38,3,4.2,39.1,-14.67,-52.9832,14.67,2,6.5,-34.92,20.25,MA,FNGU,3,0.03,20,-0.166587,0.1256
8.35,6.224,3.53,2,2.8,39.1,-0.94,0.0,0.94,1,3.2,-34.92,33.99,MA,FNGU,3,0.05,1,-0.166587,0.1256
-4.89,-1.5016,10.99,2,2.8,39.1,-4.27,0.0,4.27,1,3.2,-34.92,30.65,MA,FNGU,3,0.05,3,-0.166587,0.1256
5.36,1.4826,7.69,2,2.8,39.1,-12.35,0.0,12.35,1,3.2,-34.92,22.57,MA,FNGU,3,0.05,5,-0.166587,0.1256
-18.54,-8.8948,18.54,2,2.8,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,MA,FNGU,3,0.05,10,-0.166587,0.1256
-29.58,-6.6264,29.58,2,2.8,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,MA,FNGU,3,0.05,20,-0.166587,0.1256
12.31,0.0,0.0,1,1.4,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,MA,FNGU,3,0.07,1,-0.166587,0.1256
6.85,0.0,0.0,1,1.4,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,MA,FNGU,3,0.07,3,-0.166587,0.1256
14.13,0.0,0.0,1,1.4,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,MA,FNGU,3,0.07,5,-0.166587,0.1256
-5.81,0.0,5.81,1,1.4,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,MA,FNGU,3,0.07,10,-0.166587,0.1256
-21.88,0.0,21.88,1,1.4,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,MA,FNGU,3,0.07,20,-0.166587,0.1256
-48.47,-4.0387,56.46,21,29.1,39.1,-8.77,-10.0885,9.84,7,22.6,-34.92,26.16,SPY,FNGU,3,0.01,1,-0.181382,0.1142
-58.66,-3.5585,64.55,15,20.8,39.1,-4.08,-0.6571,13.33,6,19.4,-34.92,30.84,SPY,FNGU,3,0.01,3,-0.181382,0.1142
-59.47,-2.4384,64.84,13,18.0,39.1,-21.64,-3.6608,21.64,5,16.2,-34.92,13.28,SPY,FNGU,3,0.01,5,-0.181382,0.1142
-13.74,0.0323,34.47,9,12.5,39.1,-6.44,-0.5112,9.98,4,12.9,-34.92,28.48,SPY,FNGU,3,0.01,10,-0.181382,0.1142
55.82,1.9864,10.04,5,6.9,39.1,37.46,6.2886,0.0,2,6.5,-34.92,72.38,SPY,FNGU,3,0.01,20,-0.181382,0.1142
12.13,2.9269,10.88,8,11.1,39.1,-3.43,0.0,3.43,1,3.2,-34.92,31.49,SPY,FNGU,3,0.02,1,-0.181382,0.1142
2.24,0.6955,17.2,7,9.7,39.1,-4.75,0.0,4.75,1,3.2,-34.92,30.18,SPY,FNGU,3,0.02,3,-0.181382,0.1142
11.87,2.1076,8.68,7,9.7,39.1,0.81,0.0,0.0,1,3.2,-34.92,35.74,SPY,FNGU,3,0.02,5,-0.181382,0.1142
-21.88,-1.2015,30.19,5,6.9,39.1,14.82,0.0,0.0,1,3.2,-34.92,49.75,SPY,FNGU,3,0.02,10,-0.181382,0.1142
-63.52,-0.6808,75.27,3,4.2,39.1,24.41,0.0,0.0,1,3.2,-34.92,59.33,SPY,FNGU,3,0.02,20,-0.181382,0.1142
-33.44,-6.0206,39.49,3,4.2,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,SPY,FNGU,3,0.03,1,-0.181382,0.1142
-29.04,-6.8113,29.04,2,2.8,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,SPY,FNGU,3,0.03,3,-0.181382,0.1142
-32.89,-5.6093,32.89,2,2.8,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,SPY,FNGU,3,0.03,5,-0.181382,0.1142
-24.46,-2.809,26.74,2,2.8,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,SPY,FNGU,3,0.03,10,-0.181382,0.1142
-62.93,-1.9175,65.94,2,2.8,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,SPY,FNGU,3,0.03,20,-0.181382,0.1142
12.31,0.0,0.0,1,1.4,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,SPY,FNGU,3,0.05,1,-0.181382,0.1142
6.85,0.0,0.0,1,1.4,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,SPY,FNGU,3,0.05,3,-0.181382,0.1142
14.13,0.0,0.0,1,1.4,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,SPY,FNGU,3,0.05,5,-0.181382,0.1142
-5.81,0.0,5.81,1,1.4,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,SPY,FNGU,3,0.05,10,-0.181382,0.1142
-21.88,0.0,21.88,1,1.4,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,SPY,FNGU,3,0.05,20,-0.181382,0.1142
1.38,0.0,0.0,1,1.4,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,SPY,FNGU,3,0.07,1,-0.181382,0.1142
-11.47,0.0,11.47,1,1.4,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,SPY,FNGU,3,0.07,3,-0.181382,0.1142
-11.3,0.0,11.3,1,1.4,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,SPY,FNGU,3,0.07,5,-0.181382,0.1142
19.06,0.0,0.0,1,1.4,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,SPY,FNGU,3,0.07,10,-0.181382,0.1142
54.82,0.0,0.0,1,1.4,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,SPY,FNGU,3,0.07,20,-0.181382,0.1142
15.58,3.024,10.65,13,10.7,-51.38,-22.02,-10.2821,22.38,5,9.5,-86.01,63.99,IWM,ETHU,20,0.01,1,0.128935,0.1602
65.37,3.7113,13.25,12,9.9,-51.38,19.34,4.2641,5.01,5,9.5,-86.01,105.35,IWM,ETHU,20,0.01,3,0.128935,0.1602
-52.56,-2.3314,57.24,11,9.1,-51.38,-14.58,-1.2484,20.97,4,7.6,-86.01,71.43,IWM,ETHU,20,0.01,5,0.128935,0.1602
-31.43,-0.3084,53.72,9,7.4,-51.38,-41.54,-3.4565,41.54,4,7.6,-86.01,44.47,IWM,ETHU,20,0.01,10,0.128935,0.1602
-0.67,1.4138,85.23,7,5.8,-51.38,-47.46,-3.0364,47.46,3,5.7,-86.01,38.55,IWM,ETHU,20,0.01,20,0.128935,0.1602
-3.7,-0.2585,15.12,8,6.6,-51.38,6.39,6.1153,2.78,2,3.8,-86.01,92.4,IWM,ETHU,20,0.02,1,0.128935,0.1602
-19.64,-3.501,26.57,8,6.6,-51.38,23.46,14.3346,0.0,2,3.8,-86.01,109.47,IWM,ETHU,20,0.02,3,0.128935,0.1602
-56.43,-2.2745,63.81,7,5.8,-51.38,4.17,2.7074,1.83,2,3.8,-86.01,90.18,IWM,ETHU,20,0.02,5,0.128935,0.1602
-73.33,-0.0075,87.04,7,5.8,-51.38,-2.08,-0.1295,11.65,2,3.8,-86.01,83.93,IWM,ETHU,20,0.02,10,0.128935,0.1602
78.66,1.809,29.17,5,4.1,-51.38,-42.37,-3.5036,42.37,2,3.8,-86.01,43.64,IWM,ETHU,20,0.02,20,0.128935,0.1602
18.86,9.6995,2.3,6,4.9,-51.38,0.0,0.0,0.0,0,0.0,-86.01,86.01,IWM,ETHU,20,0.03,1,0.128935,0.1602
-18.78,-2.6967,25.79,6,4.9,-51.38,0.0,0.0,0.0,0,0.0,-86.01,86.01,IWM,ETHU,20,0.03,3,0.128935,0.1602
-63.28,-3.5677,63.81,6,4.9,-51.38,0.0,0.0,0.0,0,0.0,-86.01,86.01,IWM,ETHU,20,0.03,5,0.128935,0.1602
-93.31,-4.3178,93.34,4,3.3,-51.38,0.0,0.0,0.0,0,0.0,-86.01,86.01,IWM,ETHU,20,0.03,10,0.128935,0.1602
-85.87,-4.3699,85.87,3,2.5,-51.38,0.0,0.0,0.0,0,0.0,-86.01,86.01,IWM,ETHU,20,0.03,20,0.128935,0.1602
15.01,16.6765,0.0,2,1.6,-51.38,0.0,0.0,0.0,0,0.0,-86.01,86.01,IWM,ETHU,20,0.05,1,0.128935,0.1602
-6.3,-2.4152,10.66,2,1.6,-51.38,0.0,0.0,0.0,0,0.0,-86.01,86.01,IWM,ETHU,20,0.05,3,0.128935,0.1602
-55.26,-4.9292,55.49,2,1.6,-51.38,0.0,0.0,0.0,0,0.0,-86.01,86.01,IWM,ETHU,20,0.05,5,0.128935,0.1602
-91.82,-6.4833,91.82,2,1.6,-51.38,0.0,0.0,0.0,0,0.0,-86.01,86.01,IWM,ETHU,20,0.05,10,0.128935,0.1602
-80.05,-3.6688,80.05,2,1.6,-51.38,0.0,0.0,0.0,0,0.0,-86.01,86.01,IWM,ETHU,20,0.05,20,0.128935,0.1602
19.93,0.0,0.0,1,0.8,-51.38,0.0,0.0,0.0,0,0.0,-86.01,86.01,IWM,ETHU,20,0.07,1,0.128935,0.1602
57.64,0.0,0.0,1,0.8,-51.38,0.0,0.0,0.0,0,0.0,-86.01,86.01,IWM,ETHU,20,0.07,3,0.128935,0.1602
38.94,0.0,0.0,1,0.8,-51.38,0.0,0.0,0.0,0,0.0,-86.01,86.01,IWM,ETHU,20,0.07,5,0.128935,0.1602
49.96,0.0,0.0,1,0.8,-51.38,0.0,0.0,0.0,0,0.0,-86.01,86.01,IWM,ETHU,20,0.07,10,0.128935,0.1602
30.32,0.0,0.0,1,0.8,-51.38,0.0,0.0,0.0,0,0.0,-86.01,86.01,IWM,ETHU,20,0.07,20,0.128935,0.1602
-27.68,-3.3822,39.49,5,6.9,39.1,-3.45,-24.4281,3.45,2,6.5,-34.92,31.47,GLD,FNGU,30,0.01,1,0.169325,0.1217
-34.57,-5.3018,34.57,5,6.9,39.1,-11.54,-65.9148,11.54,2,6.5,-34.92,23.39,GLD,FNGU,30,0.01,3,0.169325,0.1217
-28.07,-2.6783,31.69,4,5.5,39.1,-7.97,-4.7001,8.22,2,6.5,-34.92,26.95,GLD,FNGU,30,0.01,5,0.169325,0.1217
-23.48,-1.9681,27.48,4,5.5,39.1,-5.55,0.0,5.55,1,3.2,-34.92,29.38,GLD,FNGU,30,0.01,10,0.169325,0.1217
-74.0,-3.4998,74.0,3,4.2,39.1,-9.13,0.0,9.13,1,3.2,-34.92,25.8,GLD,FNGU,30,0.01,20,0.169325,0.1217
-4.48,-9.73,5.19,3,4.2,39.1,4.15,0.0,0.0,1,3.2,-34.92,39.08,GLD,FNGU,30,0.02,1,0.169325,0.1217
-2.12,-1.8996,4.38,3,4.2,39.1,7.45,0.0,0.0,1,3.2,-34.92,42.38,GLD,FNGU,30,0.02,3,0.169325,0.1217
-1.08,-0.7422,3.87,3,4.2,39.1,-3.8,0.0,3.8,1,3.2,-34.92,31.12,GLD,FNGU,30,0.02,5,0.169325,0.1217
-10.96,-6.1711,10.96,2,2.8,39.1,-0.77,0.0,0.77,1,3.2,-34.92,34.15,GLD,FNGU,30,0.02,10,0.169325,0.1217
-13.17,-3.1985,13.17,2,2.8,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,GLD,FNGU,30,0.02,20,0.169325,0.1217
-3.1,0.0,3.1,1,1.4,39.1,7.43,0.0,0.0,1,3.2,-34.92,42.36,GLD,FNGU,30,0.03,1,0.169325,0.1217
4.65,0.0,0.0,1,1.4,39.1,7.74,0.0,0.0,1,3.2,-34.92,42.67,GLD,FNGU,30,0.03,3,0.169325,0.1217
4.43,0.0,0.0,1,1.4,39.1,5.89,0.0,0.0,1,3.2,-34.92,40.81,GLD,FNGU,30,0.03,5,0.169325,0.1217
12.97,0.0,0.0,1,1.4,39.1,5.17,0.0,0.0,1,3.2,-34.92,40.09,GLD,FNGU,30,0.03,10,0.169325,0.1217
12.39,0.0,0.0,1,1.4,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,GLD,FNGU,30,0.03,20,0.169325,0.1217
0.0,0.0,0.0,0,0.0,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,GLD,FNGU,30,0.05,1,0.169325,0.1217
0.0,0.0,0.0,0,0.0,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,GLD,FNGU,30,0.05,3,0.169325,0.1217
0.0,0.0,0.0,0,0.0,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,GLD,FNGU,30,0.05,5,0.169325,0.1217
0.0,0.0,0.0,0,0.0,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,GLD,FNGU,30,0.05,10,0.169325,0.1217
0.0,0.0,0.0,0,0.0,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,GLD,FNGU,30,0.05,20,0.169325,0.1217
0.0,0.0,0.0,0,0.0,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,GLD,FNGU,30,0.07,1,0.169325,0.1217
0.0,0.0,0.0,0,0.0,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,GLD,FNGU,30,0.07,3,0.169325,0.1217
0.0,0.0,0.0,0,0.0,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,GLD,FNGU,30,0.07,5,0.169325,0.1217
0.0,0.0,0.0,0,0.0,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,GLD,FNGU,30,0.07,10,0.169325,0.1217
0.0,0.0,0.0,0,0.0,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,GLD,FNGU,30,0.07,20,0.169325,0.1217
7.74,0.8481,39.2,53,39.5,78.99,-29.09,-7.5927,36.25,11,19.1,-73.0,43.92,TLT,BITU,1,0.01,1,-0.110843,0.1845
-49.81,-1.1938,60.27,39,29.1,78.99,-7.37,-0.6827,13.73,10,17.4,-73.0,65.63,TLT,BITU,1,0.01,3,-0.110843,0.1845
-43.39,0.0219,73.41,32,23.9,78.99,10.38,1.4795,9.61,7,12.2,-73.0,83.39,TLT,BITU,1,0.01,5,-0.110843,0.1845
-59.89,0.2491,84.92,22,16.4,78.99,53.79,2.4656,16.87,6,10.4,-73.0,126.79,TLT,BITU,1,0.01,10,-0.110843,0.1845
-80.06,-0.8563,89.77,13,9.7,78.99,54.38,1.8122,19.08,4,7.0,-73.0,127.38,TLT,BITU,1,0.01,20,-0.110843,0.1845
12.86,3.7224,17.38,6,4.5,78.99,0.0,0.0,0.0,0,0.0,-73.0,73.0,TLT,BITU,1,0.02,1,-0.110843,0.1845
-14.58,-0.0895,41.99,5,3.7,78.99,0.0,0.0,0.0,0,0.0,-73.0,73.0,TLT,BITU,1,0.02,3,-0.110843,0.1845
-2.94,0.5289,31.88,5,3.7,78.99,0.0,0.0,0.0,0,0.0,-73.0,73.0,TLT,BITU,1,0.02,5,-0.110843,0.1845
-64.77,-1.262,74.59,5,3.7,78.99,0.0,0.0,0.0,0,0.0,-73.0,73.0,TLT,BITU,1,0.02,10,-0.110843,0.1845
-79.8,-1.6435,85.49,4,3.0,78.99,0.0,0.0,0.0,0,0.0,-73.0,73.0,TLT,BITU,1,0.02,20,-0.110843,0.1845
-4.64,-1.2042,14.82,2,1.5,78.99,0.0,0.0,0.0,0,0.0,-73.0,73.0,TLT,BITU,1,0.03,1,-0.110843,0.1845
-0.83,0.514,18.52,2,1.5,78.99,0.0,0.0,0.0,0,0.0,-73.0,73.0,TLT,BITU,1,0.03,3,-0.110843,0.1845
-3.03,0.0835,18.83,2,1.5,78.99,0.0,0.0,0.0,0,0.0,-73.0,73.0,TLT,BITU,1,0.03,5,-0.110843,0.1845
-36.57,-1.5313,46.45,2,1.5,78.99,0.0,0.0,0.0,0,0.0,-73.0,73.0,TLT,BITU,1,0.03,10,-0.110843,0.1845
-47.59,-1.566,53.35,2,1.5,78.99,0.0,0.0,0.0,0,0.0,-73.0,73.0,TLT,BITU,1,0.03,20,-0.110843,0.1845
0.0,0.0,0.0,0,0.0,78.99,0.0,0.0,0.0,0,0.0,-73.0,73.0,TLT,BITU,1,0.05,1,-0.110843,0.1845
0.0,0.0,0.0,0,0.0,78.99,0.0,0.0,0.0,0,0.0,-73.0,73.0,TLT,BITU,1,0.05,3,-0.110843,0.1845
0.0,0.0,0.0,0,0.0,78.99,0.0,0.0,0.0,0,0.0,-73.0,73.0,TLT,BITU,1,0.05,5,-0.110843,0.1845
0.0,0.0,0.0,0,0.0,78.99,0.0,0.0,0.0,0,0.0,-73.0,73.0,TLT,BITU,1,0.05,10,-0.110843,0.1845
0.0,0.0,0.0,0,0.0,78.99,0.0,0.0,0.0,0,0.0,-73.0,73.0,TLT,BITU,1,0.05,20,-0.110843,0.1845
0.0,0.0,0.0,0,0.0,78.99,0.0,0.0,0.0,0,0.0,-73.0,73.0,TLT,BITU,1,0.07,1,-0.110843,0.1845
0.0,0.0,0.0,0,0.0,78.99,0.0,0.0,0.0,0,0.0,-73.0,73.0,TLT,BITU,1,0.07,3,-0.110843,0.1845
0.0,0.0,0.0,0,0.0,78.99,0.0,0.0,0.0,0,0.0,-73.0,73.0,TLT,BITU,1,0.07,5,-0.110843,0.1845
0.0,0.0,0.0,0,0.0,78.99,0.0,0.0,0.0,0,0.0,-73.0,73.0,TLT,BITU,1,0.07,10,-0.110843,0.1845
0.0,0.0,0.0,0,0.0,78.99,0.0,0.0,0.0,0,0.0,-73.0,73.0,TLT,BITU,1,0.07,20,-0.110843,0.1845
-2.25,-3.8264,3.48,8,11.1,8.79,-3.16,-7.6145,3.57,3,9.7,27.81,-30.97,FNGU,XOM,20,0.01,1,0.152381,0.1336
-0.32,-0.1088,2.9,7,9.7,8.79,-1.92,-1.4916,5.29,3,9.7,27.81,-29.73,FNGU,XOM,20,0.01,3,0.152381,0.1336
7.59,2.4184,2.55,6,8.3,8.79,4.53,48.7188,0.0,2,6.5,27.81,-23.28,FNGU,XOM,20,0.01,5,0.152381,0.1336
12.98,3.1514,1.6,5,6.9,8.79,-13.69,-3.6238,13.69,2,6.5,27.81,-41.5,FNGU,XOM,20,0.01,10,0.152381,0.1336
19.15,4.0368,0.19,4,5.5,8.79,-4.26,0.0,4.26,1,3.2,27.81,-32.07,FNGU,XOM,20,0.01,20,0.152381,0.1336
-2.7,-4.6522,3.92,8,11.1,8.79,1.3,4.9694,0.94,3,9.7,27.81,-26.51,FNGU,XOM,20,0.02,1,0.152381,0.1336
11.22,5.8359,2.9,7,9.7,8.79,5.4,14.2604,0.0,3,9.7,27.81,-22.42,FNGU,XOM,20,0.02,3,0.152381,0.1336
-11.63,-3.8225,14.45,6,8.3,8.79,5.61,9.3876,0.0,2,6.5,27.81,-22.2,FNGU,XOM,20,0.02,5,0.152381,0.1336
17.08,4.7982,0.0,5,6.9,8.79,-8.0,-6.7915,8.0,2,6.5,27.81,-35.82,FNGU,XOM,20,0.02,10,0.152381,0.1336
19.15,4.0368,0.19,4,5.5,8.79,-7.0,0.0,7.0,1,3.2,27.81,-34.81,FNGU,XOM,20,0.02,20,0.152381,0.1336
-2.7,-4.6522,3.92,8,11.1,8.79,-1.39,-9.9284,1.78,3,9.7,27.81,-29.21,FNGU,XOM,20,0.03,1,0.152381,0.1336
-3.07,-0.9532,8.85,7,9.7,8.79,4.1,8.9004,0.0,3,9.7,27.81,-23.71,FNGU,XOM,20,0.03,3,0.152381,0.1336
6.44,2.4867,3.86,6,8.3,8.79,-8.59,-3.8453,9.76,2,6.5,27.81,-36.4,FNGU,XOM,20,0.03,5,0.152381,0.1336
8.54,1.5961,6.41,5,6.9,8.79,-8.64,-6.3629,8.64,2,6.5,27.81,-36.45,FNGU,XOM,20,0.03,10,0.152381,0.1336
15.38,2.775,0.85,4,5.5,8.79,-7.0,0.0,7.0,1,3.2,27.81,-34.81,FNGU,XOM,20,0.03,20,0.152381,0.1336
-4.23,-20.3165,4.23,6,8.3,8.79,-0.55,-4.6111,0.94,2,6.5,27.81,-28.36,FNGU,XOM,20,0.05,1,0.152381,0.1336
-1.38,-1.2691,2.9,4,5.5,8.79,-0.32,-1.2047,1.0,2,6.5,27.81,-28.13,FNGU,XOM,20,0.05,3,0.152381,0.1336
5.11,2.3563,3.93,4,5.5,8.79,2.58,511.181,0.0,2,6.5,27.81,-25.23,FNGU,XOM,20,0.05,5,0.152381,0.1336
13.66,3.2979,2.53,4,5.5,8.79,-4.11,-53.6124,4.11,2,6.5,27.81,-31.92,FNGU,XOM,20,0.05,10,0.152381,0.1336
15.74,3.7541,0.44,3,4.2,8.79,-7.0,0.0,7.0,1,3.2,27.81,-34.81,FNGU,XOM,20,0.05,20,0.152381,0.1336
-2.38,-6.684,2.38,5,6.9,8.79,-1.36,-610.7151,1.36,2,6.5,27.81,-29.17,FNGU,XOM,20,0.07,1,0.152381,0.1336
5.03,4.3298,2.3,4,5.5,8.79,-0.13,-0.8152,0.55,2,6.5,27.81,-27.94,FNGU,XOM,20,0.07,3,0.152381,0.1336
4.27,1.8875,4.69,4,5.5,8.79,0.85,13.9285,0.0,2,6.5,27.81,-26.96,FNGU,XOM,20,0.07,5,0.152381,0.1336
15.16,3.2865,2.53,4,5.5,8.79,2.49,3.7632,0.0,2,6.5,27.81,-25.32,FNGU,XOM,20,0.07,10,0.152381,0.1336
16.22,3.4801,0.44,3,4.2,8.79,12.52,0.0,0.0,1,3.2,27.81,-15.29,FNGU,XOM,20,0.07,20,0.152381,0.1336
-30.18,-1.2108,48.88,54,74.8,3.9,-18.54,-3.8576,26.61,22,71.1,18.18,-36.71,FNGU,^VIX3M,1,0.01,1,0.1185,0.1708
-21.05,-0.4681,32.48,32,44.3,3.9,-48.78,-7.7834,48.78,13,42.0,18.18,-66.96,FNGU,^VIX3M,1,0.01,3,0.1185,0.1708
-21.59,-0.521,34.6,24,33.2,3.9,0.98,0.3644,22.82,10,32.3,18.18,-17.19,FNGU,^VIX3M,1,0.01,5,0.1185,0.1708
-78.64,-2.4317,82.3,14,19.4,3.9,23.27,4.8575,1.05,6,19.4,18.18,5.1,FNGU,^VIX3M,1,0.01,10,0.1185,0.1708
2.62,0.2888,26.26,8,11.1,3.9,14.03,2.5944,1.02,3,9.7,18.18,-4.15,FNGU,^VIX3M,1,0.01,20,0.1185,0.1708
-30.68,-1.4303,44.8,46,63.7,3.9,-28.74,-6.0959,28.74,20,64.6,18.18,-46.92,FNGU,^VIX3M,1,0.02,1,0.1185,0.1708
104.49,2.0744,19.02,29,40.2,3.9,-10.75,-1.0702,12.86,13,42.0,18.18,-28.93,FNGU,^VIX3M,1,0.02,3,0.1185,0.1708
54.09,1.9629,21.14,22,30.5,3.9,-14.35,-1.5623,16.32,9,29.1,18.18,-32.53,FNGU,^VIX3M,1,0.02,5,0.1185,0.1708
-64.22,-1.3287,73.5,14,19.4,3.9,-8.17,-0.854,20.52,5,16.2,18.18,-26.35,FNGU,^VIX3M,1,0.02,10,0.1185,0.1708
25.51,0.9066,26.26,8,11.1,3.9,13.29,1.3525,9.13,3,9.7,18.18,-4.88,FNGU,^VIX3M,1,0.02,20,0.1185,0.1708
